experiment name	ranking_confidence	receptor	propeptide	peptide
CAD10_HUMAN_VTX-0863485_20_125_13982528712754417	0.8181906990765629	CAD10_HUMAN	VTX-0863485	VTX-0863485_20_125
ENPP4_HUMAN_GRN_HUMAN_18_44_13982528712754417	0.8849078910544531	ENPP4_HUMAN	GRN_HUMAN	GRN_HUMAN_18_44
SHSA7_HUMAN_VTX-0866980_21_170_13982528712754417	0.7794009940488597	SHSA7_HUMAN	VTX-0866980	VTX-0866980_21_170
SIG16_HUMAN_VTX-0865461_66_125_13982528712754417	0.7594831179504121	SIG16_HUMAN	VTX-0865461	VTX-0865461_66_125
VSTM5_HUMAN_VTX-0865187_38_183_13982528712754417	0.7624615540427191	VSTM5_HUMAN	VTX-0865187	VTX-0865187_38_183
VSTM5_HUMAN_VTX-0001592_25_130_13982528712754417	0.751675973611799	VSTM5_HUMAN	VTX-0001592	VTX-0001592_25_130
SUSD5_HUMAN_SCG3_HUMAN_35_52_13982528712754417	0.7653516149888605	SUSD5_HUMAN	SCG3_HUMAN	SCG3_HUMAN_35_52
IGSF6_HUMAN_NUCB1_HUMAN_368_385_13982528712754417	0.887163950614972	IGSF6_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_368_385
IGSF6_HUMAN_VTX-0085107_38_91_13982528712754417	0.7653411028184529	IGSF6_HUMAN	VTX-0085107	VTX-0085107_38_91
IGSF6_HUMAN_VTX-0027657_35_64_13982528712754417	0.7583549365871091	IGSF6_HUMAN	VTX-0027657	VTX-0027657_35_64
IGSF6_HUMAN_SCG1_HUMAN_600_613_13982528712754417	0.7503250596019819	IGSF6_HUMAN	SCG1_HUMAN	SCG1_HUMAN_600_613
IGSF6_HUMAN_VTX-0006749_21_98_13982528712754417	0.7936981148790978	IGSF6_HUMAN	VTX-0006749	VTX-0006749_21_98
IGSF6_HUMAN_VTX-0863127_29_84_13982528712754417	0.8170104568069108	IGSF6_HUMAN	VTX-0863127	VTX-0863127_29_84
KI2L2_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7571786188764791	KI2L2_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
KI2L2_HUMAN_SCG3_HUMAN_35_52_13982528712754417	0.7861650122402969	KI2L2_HUMAN	SCG3_HUMAN	SCG3_HUMAN_35_52
KI2L2_HUMAN_NUCB1_HUMAN_368_385_13982528712754417	0.7925036679672242	KI2L2_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_368_385
KI2L2_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.8213993729710075	KI2L2_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
KI2L2_HUMAN_GRN_HUMAN_18_44_13982528712754417	0.860951820371651	KI2L2_HUMAN	GRN_HUMAN	GRN_HUMAN_18_44
KI2L2_HUMAN_NICOL_HUMAN_73_95_13982528712754417	0.7617997330508108	KI2L2_HUMAN	NICOL_HUMAN	NICOL_HUMAN_73_95
KI2L2_HUMAN_VTX-0001904_22_90_13982528712754417	0.8348928194704726	KI2L2_HUMAN	VTX-0001904	VTX-0001904_22_90
KI2L2_HUMAN_VTX-0039357_26_63_13982528712754417	0.7574790600456642	KI2L2_HUMAN	VTX-0039357	VTX-0039357_26_63
KI2L2_HUMAN_VTX-0006555_28_108_13982528712754417	0.7516831381176456	KI2L2_HUMAN	VTX-0006555	VTX-0006555_28_108
EVA1C_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.7850460235909913	EVA1C_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
ENK21_HUMAN_VTX-0866413_59_167_13982528712754417	0.7814104192005491	ENK21_HUMAN	VTX-0866413	VTX-0866413_59_167
KI2S3_HUMAN_SCG3_HUMAN_35_52_13982528712754417	0.7827928896466602	KI2S3_HUMAN	SCG3_HUMAN	SCG3_HUMAN_35_52
KI2S3_HUMAN_GRN_HUMAN_18_44_13982528712754417	0.8129720745537982	KI2S3_HUMAN	GRN_HUMAN	GRN_HUMAN_18_44
T132D_HUMAN_VTX-0027325_23_100_13982528712754417	0.7736192460465263	T132D_HUMAN	VTX-0027325	VTX-0027325_23_100
T132D_HUMAN_VTX-0862636_25_127_13982528712754417	0.7822102942387116	T132D_HUMAN	VTX-0862636	VTX-0862636_25_127
PRTG_HUMAN_VTX-0866980_21_170_13982528712754417	0.7589186151204164	PRTG_HUMAN	VTX-0866980	VTX-0866980_21_170
TMM95_HUMAN_VTX-0865827_77_133_13982528712754417	0.7563841529023505	TMM95_HUMAN	VTX-0865827	VTX-0865827_77_133
CEA21_HUMAN_VTX-0051961_22_80_13982528712754417	0.7557139290331704	CEA21_HUMAN	VTX-0051961	VTX-0051961_22_80
CEA21_HUMAN_VTX-0866104_28_129_13982528712754417	0.7573987977697362	CEA21_HUMAN	VTX-0866104	VTX-0866104_28_129
UD3A2_HUMAN_VTX-0019047_49_98_13982528712754417	0.787273894556591	UD3A2_HUMAN	VTX-0019047	VTX-0019047_49_98
UD3A2_HUMAN_TKN1_HUMAN_111_126_13982528712754417	0.7859466839098206	UD3A2_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_126
UD3A2_HUMAN_VTX-0850824_18_19_13982528712754417	0.7537646123154582	UD3A2_HUMAN	VTX-0850824	VTX-0850824_18_19
SIRB2_HUMAN_VTX-0866104_28_129_13982528712754417	0.7572372181739249	SIRB2_HUMAN	VTX-0866104	VTX-0866104_28_129
SIRB2_HUMAN_VTX-0006555_28_108_13982528712754417	0.8568126173950381	SIRB2_HUMAN	VTX-0006555	VTX-0006555_28_108
CTSRE_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.8473946637557714	CTSRE_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
CAHD1_HUMAN_VTX-0862202_23_158_13982528712754417	0.8318938434856673	CAHD1_HUMAN	VTX-0862202	VTX-0862202_23_158
ATRN1_HUMAN_VTX-0033912_31_45_13982528712754417	0.7615013623364181	ATRN1_HUMAN	VTX-0033912	VTX-0033912_31_45
ATRN1_HUMAN_VTX-0009691_108_120_13982528712754417	0.7859739049392752	ATRN1_HUMAN	VTX-0009691	VTX-0009691_108_120
T132E_HUMAN_VTX-0867004_18_173_13982528712754417	0.7660993324636867	T132E_HUMAN	VTX-0867004	VTX-0867004_18_173
T132E_HUMAN_VTX-0865827_77_133_13982528712754417	0.8529339513086291	T132E_HUMAN	VTX-0865827	VTX-0865827_77_133
T132E_HUMAN_VTX-0870195_32_149_13982528712754417	0.7559805122474713	T132E_HUMAN	VTX-0870195	VTX-0870195_32_149
UD3A1_HUMAN_VTX-0019047_23_97_13982528712754417	0.7629434715256209	UD3A1_HUMAN	VTX-0019047	VTX-0019047_23_97
EMB_HUMAN_VTX-0001904_22_90_13982528712754417	0.772291852987735	EMB_HUMAN	VTX-0001904	VTX-0001904_22_90
LIRA6_HUMAN_VTX-0863485_20_125_13982528712754417	0.8602332233676998	LIRA6_HUMAN	VTX-0863485	VTX-0863485_20_125
MO2R2_HUMAN_VTX-0616304_61_69_13982528712754417	0.8675660808668424	MO2R2_HUMAN	VTX-0616304	VTX-0616304_61_69
MO2R2_HUMAN_VTX-0021927_27_86_13982528712754417	0.7575654028225559	MO2R2_HUMAN	VTX-0021927	VTX-0021927_27_86
LCTL_HUMAN_SCG2_HUMAN_290_340_13982528712754417	0.7629990509748087	LCTL_HUMAN	SCG2_HUMAN	SCG2_HUMAN_290_340
LCTL_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.818290042296581	LCTL_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
LCTL_HUMAN_VTX-0616304_33_43_13982528712754417	0.7718586676126139	LCTL_HUMAN	VTX-0616304	VTX-0616304_33_43
LCTL_HUMAN_VTX-0870757_20_36_13982528712754417	0.8115740735883142	LCTL_HUMAN	VTX-0870757	VTX-0870757_20_36
LCTL_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.818290042296581	LCTL_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
LCTL_HUMAN_VTX-0039357_66_80_13982528712754417	0.7800720214306662	LCTL_HUMAN	VTX-0039357	VTX-0039357_66_80
LCTL_HUMAN_VTX-0042244_25_110_13982528712754417	0.7680753252003518	LCTL_HUMAN	VTX-0042244	VTX-0042244_25_110
LCTL_HUMAN_VTX-0866650_27_55_13982528712754417	0.7638336076428764	LCTL_HUMAN	VTX-0866650	VTX-0866650_27_55
LCTL_HUMAN_VTX-0009691_108_120_13982528712754417	0.8497619082458059	LCTL_HUMAN	VTX-0009691	VTX-0009691_108_120
LCTL_HUMAN_VTX-0864359_156_170_13982528712754417	0.823248220167449	LCTL_HUMAN	VTX-0864359	VTX-0864359_156_170
LCTL_HUMAN_VTX-0862401_48_193_13982528712754417	0.8044032890631158	LCTL_HUMAN	VTX-0862401	VTX-0862401_48_193
LCTL_HUMAN_VTX-0865461_53_125_13982528712754417	0.7764465567249209	LCTL_HUMAN	VTX-0865461	VTX-0865461_53_125
LCTL_HUMAN_VTX-0868490_19_26_13982528712754417	0.7597127190937738	LCTL_HUMAN	VTX-0868490	VTX-0868490_19_26
LCTL_HUMAN_VTX-0864124_24_87_13982528712754417	0.8635489605527201	LCTL_HUMAN	VTX-0864124	VTX-0864124_24_87
AEGP_HUMAN_ANF_HUMAN_41_53_13982528712754417	0.7554860121325637	AEGP_HUMAN	ANF_HUMAN	ANF_HUMAN_41_53
AEGP_HUMAN_VTX-0864497_95_138_13982528712754417	0.7677125755311416	AEGP_HUMAN	VTX-0864497	VTX-0864497_95_138
AEGP_HUMAN_VTX-0864497_103_138_13982528712754417	0.7943188289291855	AEGP_HUMAN	VTX-0864497	VTX-0864497_103_138
AEGP_HUMAN_VTX-0851135_147_162_13982528712754417	0.816791141060291	AEGP_HUMAN	VTX-0851135	VTX-0851135_147_162
AEGP_HUMAN_VTX-0865827_77_133_13982528712754417	0.7759357685419307	AEGP_HUMAN	VTX-0865827	VTX-0865827_77_133
AEGP_HUMAN_VTX-0868065_28_184_13982528712754417	0.7622963636730123	AEGP_HUMAN	VTX-0868065	VTX-0868065_28_184
AEGP_HUMAN_VTX-0006555_28_108_13982528712754417	0.8285326572795114	AEGP_HUMAN	VTX-0006555	VTX-0006555_28_108
CTSRG_HUMAN_SCG3_HUMAN_35_52_13982528712754417	0.8582629223173072	CTSRG_HUMAN	SCG3_HUMAN	SCG3_HUMAN_35_52
TM11F_HUMAN_VTX-0859974_16_28_13982528712754417	0.7555128672521895	TM11F_HUMAN	VTX-0859974	VTX-0859974_16_28
TM11F_HUMAN_VTX-0859974_20_28_13982528712754417	0.8365475868865732	TM11F_HUMAN	VTX-0859974	VTX-0859974_20_28
TM11F_HUMAN_VTX-0859974_18_27_13982528712754417	0.7866660403863837	TM11F_HUMAN	VTX-0859974	VTX-0859974_18_27
TM11F_HUMAN_VTX-0866650_24_29_13982528712754417	0.8627190364859804	TM11F_HUMAN	VTX-0866650	VTX-0866650_24_29
TM11F_HUMAN_VTX-0865461_53_63_13982528712754417	0.7948557502804772	TM11F_HUMAN	VTX-0865461	VTX-0865461_53_63
TMPS7_HUMAN_VTX-0616304_33_43_13982528712754417	0.8013668944507252	TMPS7_HUMAN	VTX-0616304	VTX-0616304_33_43
TMPS7_HUMAN_VTX-0375017_23_31_13982528712754417	0.8190803532625193	TMPS7_HUMAN	VTX-0375017	VTX-0375017_23_31
TMPS7_HUMAN_VTX-0375017_36_56_13982528712754417	0.7587684550322229	TMPS7_HUMAN	VTX-0375017	VTX-0375017_36_56
TMPS7_HUMAN_VTX-0858580_22_33_13982528712754417	0.8336174789217436	TMPS7_HUMAN	VTX-0858580	VTX-0858580_22_33
TMPS7_HUMAN_VTX-0859974_20_28_13982528712754417	0.8134746390779313	TMPS7_HUMAN	VTX-0859974	VTX-0859974_20_28
TMPS7_HUMAN_VTX-0375017_36_55_13982528712754417	0.7587684550322229	TMPS7_HUMAN	VTX-0375017	VTX-0375017_36_55
TMPS7_HUMAN_VTX-0375017_24_30_13982528712754417	0.7714887847678223	TMPS7_HUMAN	VTX-0375017	VTX-0375017_24_30
TMPS7_HUMAN_VTX-0851135_147_162_13982528712754417	0.7879281987802191	TMPS7_HUMAN	VTX-0851135	VTX-0851135_147_162
TMPS7_HUMAN_VTX-0866336_35_89_13982528712754417	0.8147462754638692	TMPS7_HUMAN	VTX-0866336	VTX-0866336_35_89
CEA19_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.8107447792604225	CEA19_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
CEA19_HUMAN_VTX-0006555_82_108_13982528712754417	0.7577928494701248	CEA19_HUMAN	VTX-0006555	VTX-0006555_82_108
CEA19_HUMAN_VTX-0864497_24_138_13982528712754417	0.7720739316882552	CEA19_HUMAN	VTX-0864497	VTX-0864497_24_138
VS10L_HUMAN_NICOL_HUMAN_73_95_13982528712754417	0.7648050143026379	VS10L_HUMAN	NICOL_HUMAN	NICOL_HUMAN_73_95
VS10L_HUMAN_VTX-0027325_23_100_13982528712754417	0.7859873537415447	VS10L_HUMAN	VTX-0027325	VTX-0027325_23_100
AMGO3_HUMAN_VTX-0616304_33_43_13982528712754417	0.8445524477425123	AMGO3_HUMAN	VTX-0616304	VTX-0616304_33_43
AMGO3_HUMAN_VTX-0864359_158_170_13982528712754417	0.9021883750660843	AMGO3_HUMAN	VTX-0864359	VTX-0864359_158_170
AMGO3_HUMAN_VTX-0027325_23_100_13982528712754417	0.798055014473463	AMGO3_HUMAN	VTX-0027325	VTX-0027325_23_100
CA2D3_HUMAN_VTX-0027325_23_100_13982528712754417	0.7969799832161079	CA2D3_HUMAN	VTX-0027325	VTX-0027325_23_100
VSIG2_HUMAN_VTX-0865827_28_133_13982528712754417	0.846190428683059	VSIG2_HUMAN	VTX-0865827	VTX-0865827_28_133
CNT3B_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7583942545694576	CNT3B_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
CNT3B_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7583942545694576	CNT3B_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
CNT3B_HUMAN_VTX-0009691_108_120_13982528712754417	0.759156401655948	CNT3B_HUMAN	VTX-0009691	VTX-0009691_108_120
CNTP3_HUMAN_VTX-0865187_38_183_13982528712754417	0.7824789754085604	CNTP3_HUMAN	VTX-0865187	VTX-0865187_38_183
F234A_HUMAN_NPW_HUMAN_76_84_13982528712754417	0.8095100655297102	F234A_HUMAN	NPW_HUMAN	NPW_HUMAN_76_84
F234A_HUMAN_VTX-0616304_33_43_13982528712754417	0.8264821538662299	F234A_HUMAN	VTX-0616304	VTX-0616304_33_43
F234A_HUMAN_VTX-0866576_23_102_13982528712754417	0.7543362041594794	F234A_HUMAN	VTX-0866576	VTX-0866576_23_102
MEGF9_HUMAN_VTX-0864359_158_170_13982528712754417	0.7524905382280253	MEGF9_HUMAN	VTX-0864359	VTX-0864359_158_170
FNDC4_HUMAN_VTX-0865461_53_125_13982528712754417	0.7598669732901928	FNDC4_HUMAN	VTX-0865461	VTX-0865461_53_125
LRC19_HUMAN_VTX-0859974_20_28_13982528712754417	0.7628965988780747	LRC19_HUMAN	VTX-0859974	VTX-0859974_20_28
LRC19_HUMAN_VTX-0027657_86_95_13982528712754417	0.7859526848445533	LRC19_HUMAN	VTX-0027657	VTX-0027657_86_95
LRC19_HUMAN_VTX-0027325_23_100_13982528712754417	0.8281264116018174	LRC19_HUMAN	VTX-0027325	VTX-0027325_23_100
LRC19_HUMAN_VTX-0025544_70_111_13982528712754417	0.8530273489261471	LRC19_HUMAN	VTX-0025544	VTX-0025544_70_111
LRC19_HUMAN_VTX-0006555_28_108_13982528712754417	0.8314942110838593	LRC19_HUMAN	VTX-0006555	VTX-0006555_28_108
MANS1_HUMAN_VTX-0027325_23_100_13982528712754417	0.7653518657165885	MANS1_HUMAN	VTX-0027325	VTX-0027325_23_100
LRTM1_HUMAN_VTX-0859974_1_28_13982528712754417	0.7890228821015063	LRTM1_HUMAN	VTX-0859974	VTX-0859974_1_28
LRTM1_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.8861750477479842	LRTM1_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
LRTM1_HUMAN_VTX-0033912_31_45_13982528712754417	0.7812108426583142	LRTM1_HUMAN	VTX-0033912	VTX-0033912_31_45
LRTM1_HUMAN_VTX-0001904_22_90_13982528712754417	0.855136683041145	LRTM1_HUMAN	VTX-0001904	VTX-0001904_22_90
LRTM1_HUMAN_VTX-0039357_26_63_13982528712754417	0.8264000713947989	LRTM1_HUMAN	VTX-0039357	VTX-0039357_26_63
LRTM1_HUMAN_VTX-0865461_53_125_13982528712754417	0.787772229536692	LRTM1_HUMAN	VTX-0865461	VTX-0865461_53_125
LRTM1_HUMAN_VTX-0865330_27_95_13982528712754417	0.8279651831517438	LRTM1_HUMAN	VTX-0865330	VTX-0865330_27_95
PCDH9_HUMAN_VTX-0866980_21_170_13982528712754417	0.7635551553497176	PCDH9_HUMAN	VTX-0866980	VTX-0866980_21_170
IGSF5_HUMAN_VTX-0866980_21_170_13982528712754417	0.7592864430137393	IGSF5_HUMAN	VTX-0866980	VTX-0866980_21_170
PILRB_HUMAN_VTX-0863485_20_125_13982528712754417	0.7803152206239727	PILRB_HUMAN	VTX-0863485	VTX-0863485_20_125
RN150_HUMAN_SCG1_HUMAN_655_675_13982528712754417	0.7822135887761533	RN150_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_675
RN150_HUMAN_VTX-0851377_1_87_13982528712754417	0.8071683008601335	RN150_HUMAN	VTX-0851377	VTX-0851377_1_87
PCDB3_HUMAN_VTX-0865827_28_74_13982528712754417	0.7593434329844208	PCDB3_HUMAN	VTX-0865827	VTX-0865827_28_74
PCDGF_HUMAN_VTX-0865827_28_74_13982528712754417	0.7505784041595657	PCDGF_HUMAN	VTX-0865827	VTX-0865827_28_74
PCDC2_HUMAN_VTX-0001904_22_90_13982528712754417	0.7615362550232788	PCDC2_HUMAN	VTX-0001904	VTX-0001904_22_90
SACA6_HUMAN_SCG1_HUMAN_600_613_13982528712754417	0.7725889496848052	SACA6_HUMAN	SCG1_HUMAN	SCG1_HUMAN_600_613
SACA6_HUMAN_VTX-0863485_20_125_13982528712754417	0.7587153504569978	SACA6_HUMAN	VTX-0863485	VTX-0863485_20_125
ANTRL_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7861230530560944	ANTRL_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
MANS4_HUMAN_VTX-0616304_61_69_13982528712754417	0.8234019962510641	MANS4_HUMAN	VTX-0616304	VTX-0616304_61_69
MANS4_HUMAN_SCG1_HUMAN_655_676_13982528712754417	0.8080965733717164	MANS4_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_676
MANS4_HUMAN_SCG1_HUMAN_655_675_13982528712754417	0.8092829755504564	MANS4_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_675
CD8B2_HUMAN_NUCB1_HUMAN_368_385_13982528712754417	0.7593982675257993	CD8B2_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_368_385
CD8B2_HUMAN_VTX-0865330_27_95_13982528712754417	0.7781473717135433	CD8B2_HUMAN	VTX-0865330	VTX-0865330_27_95
HIDE1_HUMAN_MFAP5_HUMAN_154_173_13982528712754417	0.7534926864170494	HIDE1_HUMAN	MFAP5_HUMAN	MFAP5_HUMAN_154_173
BTNLA_HUMAN_VTX-0864359_158_170_13982528712754417	0.7782484848774778	BTNLA_HUMAN	VTX-0864359	VTX-0864359_158_170
LIGO3_HUMAN_VTX-0006178_27_84_13982528712754417	0.7811027154033708	LIGO3_HUMAN	VTX-0006178	VTX-0006178_27_84
LIGO3_HUMAN_VTX-0863762_20_169_13982528712754417	0.810456129593111	LIGO3_HUMAN	VTX-0863762	VTX-0863762_20_169
LIGO3_HUMAN_VTX-0021927_27_86_13982528712754417	0.8408759363532293	LIGO3_HUMAN	VTX-0021927	VTX-0021927_27_86
GLPE_HUMAN_VTX-0866413_35_189_13982528712754417	0.7623280458190185	GLPE_HUMAN	VTX-0866413	VTX-0866413_35_189
GLPE_HUMAN_VTX-0866413_59_189_13982528712754417	0.7967546131592164	GLPE_HUMAN	VTX-0866413	VTX-0866413_59_189
T132B_HUMAN_VTX-0866336_35_188_13982528712754417	0.7999725590239641	T132B_HUMAN	VTX-0866336	VTX-0866336_35_188
F187B_HUMAN_VTX-0862202_23_158_13982528712754417	0.7523456275559728	F187B_HUMAN	VTX-0862202	VTX-0862202_23_158
F187B_HUMAN_VTX-0865461_53_125_13982528712754417	0.801223974222998	F187B_HUMAN	VTX-0865461	VTX-0865461_53_125
WSCD2_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7587523281522603	WSCD2_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
WSCD2_HUMAN_VTX-0009670_88_99_13982528712754417	0.8626100414227548	WSCD2_HUMAN	VTX-0009670	VTX-0009670_88_99
LRAD2_HUMAN_VTX-0616304_61_69_13982528712754417	0.8048786459725045	LRAD2_HUMAN	VTX-0616304	VTX-0616304_61_69
LRAD2_HUMAN_VTX-0027325_23_100_13982528712754417	0.7877298919649364	LRAD2_HUMAN	VTX-0027325	VTX-0027325_23_100
LRAD2_HUMAN_VTX-0866413_35_189_13982528712754417	0.7581337425577822	LRAD2_HUMAN	VTX-0866413	VTX-0866413_35_189
LRAD2_HUMAN_VTX-0865461_53_63_13982528712754417	0.7520237061797177	LRAD2_HUMAN	VTX-0865461	VTX-0865461_53_63
LRAD2_HUMAN_VTX-0021927_27_86_13982528712754417	0.7984691985752274	LRAD2_HUMAN	VTX-0021927	VTX-0021927_27_86
SE1L2_HUMAN_VTX-0866336_35_89_13982528712754417	0.7633002499896028	SE1L2_HUMAN	VTX-0866336	VTX-0866336_35_89
CDCP2_HUMAN_VTX-0027325_23_100_13982528712754417	0.8317993862625553	CDCP2_HUMAN	VTX-0027325	VTX-0027325_23_100
WSCD1_HUMAN_NUCB1_HUMAN_164_176_13982528712754417	0.8477043178398824	WSCD1_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_164_176
WSCD1_HUMAN_VTX-0616304_45_59_13982528712754417	0.8111022901538576	WSCD1_HUMAN	VTX-0616304	VTX-0616304_45_59
WSCD1_HUMAN_VTX-0009670_88_99_13982528712754417	0.8841288715573911	WSCD1_HUMAN	VTX-0009670	VTX-0009670_88_99
WSCD1_HUMAN_GRN_HUMAN_18_44_13982528712754417	0.8092348110318168	WSCD1_HUMAN	GRN_HUMAN	GRN_HUMAN_18_44
WSCD1_HUMAN_VTX-0025544_70_111_13982528712754417	0.762339356339358	WSCD1_HUMAN	VTX-0025544	VTX-0025544_70_111
F171B_HUMAN_TKN1_HUMAN_111_118_13982528712754417	0.8150133621162827	F171B_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_118
GAK1B_HUMAN_GRP_HUMAN_83_93_13982528712754417	0.7738384922196658	GAK1B_HUMAN	GRP_HUMAN	GRP_HUMAN_83_93
GAK1B_HUMAN_SCG3_HUMAN_35_52_13982528712754417	0.7981050968605334	GAK1B_HUMAN	SCG3_HUMAN	SCG3_HUMAN_35_52
GAK1B_HUMAN_VTX-0015534_20_79_13982528712754417	0.7530464260407485	GAK1B_HUMAN	VTX-0015534	VTX-0015534_20_79
GAK1B_HUMAN_ANF_HUMAN_26_40_13982528712754417	0.7511735454624194	GAK1B_HUMAN	ANF_HUMAN	ANF_HUMAN_26_40
GAK1B_HUMAN_VTX-0033912_31_45_13982528712754417	0.8116843785089916	GAK1B_HUMAN	VTX-0033912	VTX-0033912_31_45
GAK1B_HUMAN_VTX-0864359_158_170_13982528712754417	0.7519770846257838	GAK1B_HUMAN	VTX-0864359	VTX-0864359_158_170
GAK1B_HUMAN_VTX-0865074_24_189_13982528712754417	0.761234122909834	GAK1B_HUMAN	VTX-0865074	VTX-0865074_24_189
GAK1B_HUMAN_VTX-0865461_53_125_13982528712754417	0.7926217676070688	GAK1B_HUMAN	VTX-0865461	VTX-0865461_53_125
GAK1B_HUMAN_VTX-0865827_28_133_13982528712754417	0.833243388771569	GAK1B_HUMAN	VTX-0865827	VTX-0865827_28_133
GAK1B_HUMAN_VTX-0865827_77_133_13982528712754417	0.8209531913293049	GAK1B_HUMAN	VTX-0865827	VTX-0865827_77_133
GAK1B_HUMAN_VTX-0863762_20_169_13982528712754417	0.7581292677247057	GAK1B_HUMAN	VTX-0863762	VTX-0863762_20_169
GAK1B_HUMAN_VTX-0864124_24_87_13982528712754417	0.7899243369248627	GAK1B_HUMAN	VTX-0864124	VTX-0864124_24_87
SHSA2_HUMAN_GRN_HUMAN_18_44_13982528712754417	0.7871278507348424	SHSA2_HUMAN	GRN_HUMAN	GRN_HUMAN_18_44
SHSA2_HUMAN_VTX-0867004_18_173_13982528712754417	0.7549051130400833	SHSA2_HUMAN	VTX-0867004	VTX-0867004_18_173
UD2A3_HUMAN_VTX-0238530_24_169_13982528712754417	0.7721497027945535	UD2A3_HUMAN	VTX-0238530	VTX-0238530_24_169
BTNL3_HUMAN_SCG2_HUMAN_300_316_13982528712754417	0.7723854712099405	BTNL3_HUMAN	SCG2_HUMAN	SCG2_HUMAN_300_316
LIGO4_HUMAN_VTX-0866104_28_129_13982528712754417	0.765836347816061	LIGO4_HUMAN	VTX-0866104	VTX-0866104_28_129
LIGO4_HUMAN_VTX-0006555_28_108_13982528712754417	0.8510664760071518	LIGO4_HUMAN	VTX-0006555	VTX-0006555_28_108
LIGO4_HUMAN_VTX-0864838_18_180_13982528712754417	0.7917847608799533	LIGO4_HUMAN	VTX-0864838	VTX-0864838_18_180
GCNT7_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.8616750135301603	GCNT7_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
GCNT7_HUMAN_7B2_HUMAN_182_197_13982528712754417	0.8129485922473503	GCNT7_HUMAN	7B2_HUMAN	7B2_HUMAN_182_197
GCNT7_HUMAN_ANF_HUMAN_26_40_13982528712754417	0.7756939805329766	GCNT7_HUMAN	ANF_HUMAN	ANF_HUMAN_26_40
GCNT7_HUMAN_VTX-0863762_20_169_13982528712754417	0.8139125411491523	GCNT7_HUMAN	VTX-0863762	VTX-0863762_20_169
LIGO2_HUMAN_VTX-0025544_70_111_13982528712754417	0.7624011677740943	LIGO2_HUMAN	VTX-0025544	VTX-0025544_70_111
LIGO2_HUMAN_VTX-0865827_77_133_13982528712754417	0.7744551116692456	LIGO2_HUMAN	VTX-0865827	VTX-0865827_77_133
LIGO2_HUMAN_VTX-0866336_35_89_13982528712754417	0.7763437217339324	LIGO2_HUMAN	VTX-0866336	VTX-0866336_35_89
K2013_HUMAN_VTX-0661740_23_50_13982528712754417	0.7913327932689556	K2013_HUMAN	VTX-0661740	VTX-0661740_23_50
K2013_HUMAN_GRN_HUMAN_18_44_13982528712754417	0.7698513400917486	K2013_HUMAN	GRN_HUMAN	GRN_HUMAN_18_44
K2013_HUMAN_VTX-0661740_23_49_13982528712754417	0.7913327932689556	K2013_HUMAN	VTX-0661740	VTX-0661740_23_49
VSI10_HUMAN_VTX-0001904_22_90_13982528712754417	0.7759007786985361	VSI10_HUMAN	VTX-0001904	VTX-0001904_22_90
VSI10_HUMAN_VTX-0864838_18_180_13982528712754417	0.7561071310805796	VSI10_HUMAN	VTX-0864838	VTX-0864838_18_180
DCBD1_HUMAN_VTX-0851377_1_87_13982528712754417	0.7624629050257117	DCBD1_HUMAN	VTX-0851377	VTX-0851377_1_87
DCBD1_HUMAN_VTX-0865827_28_133_13982528712754417	0.7536785932244596	DCBD1_HUMAN	VTX-0865827	VTX-0865827_28_133
